"cohProportion","cohLabel","isPol"
0.625832906201948,"cohZimmSt1Pol",1
0.633629191321499,"cohZimmSt1Pol",1
0.595611285266458,"cohZimmSt1Pol",1
0.7201540436457,"cohZimmSt1Pol",1
0.610480821177742,"cohZimmSt1Pol",1
0.6007866273353,"cohZimmSt1Pol",1
0.57243816254417,"cohZimmSt1Pol",1
0.578051087984863,"cohZimmSt1Pol",1
0.634328358208955,"cohZimmSt1Pol",1
0.523009950248756,"cohZimmSt1Pol",1
0.562430939226519,"cohZimmSt1NonPol",0
0.543236074270557,"cohZimmSt1NonPol",0
0.552713987473904,"cohZimmSt1NonPol",0
0.599104143337066,"cohZimmSt1NonPol",0
0.564761405348715,"cohZimmSt1NonPol",0
0.546680497925311,"cohZimmSt1NonPol",0
0.53329602686066,"cohZimmSt1NonPol",0
0.50296442687747,"cohZimmSt1NonPol",0
0.501604278074866,"cohZimmSt1NonPol",0
0.54954954954955,"cohZimmSt1NonPol",0
0.670886075949367,"cohZimmOnlinePolA",1
0.679012345679012,"cohZimmOnlinePolA",1
0.577464788732394,"cohZimmOnlinePolA",1
0.6625,"cohZimmOnlinePolA",1
0.641975308641975,"cohZimmOnlinePolA",1
0.594936708860759,"cohZimmOnlinePolA",1
0.585714285714286,"cohZimmOnlinePolA",1
0.628205128205128,"cohZimmOnlinePolA",1
0.65,"cohZimmOnlinePolA",1
0.680555555555556,"cohZimmOnlinePolA",1
0.691358024691358,"cohZimmOnlinePolA",1
0.658536585365854,"cohZimmOnlinePolA",1
0.514285714285714,"cohZimmOnlinePolA",1
0.472222222222222,"cohZimmOnlinePolA",1
0.75,"cohZimmOnlinePolA",1
0.684931506849315,"cohZimmOnlinePolB",1
0.625,"cohZimmOnlinePolB",1
0.747126436781609,"cohZimmOnlinePolB",1
0.646341463414634,"cohZimmOnlinePolB",1
0.67816091954023,"cohZimmOnlinePolB",1
0.527027027027027,"cohZimmOnlinePolB",1
0.693333333333333,"cohZimmOnlinePolB",1
0.478260869565217,"cohZimmOnlinePolB",1
0.5,"cohZimmOnlinePolB",1
0.617977528089888,"cohZimmOnlinePolB",1
0.662650602409639,"cohZimmOnlinePolB",1
0.696629213483146,"cohZimmOnlinePolB",1
0.698795180722892,"cohZimmOnlinePolB",1
0.681818181818182,"cohZimmOnlinePolB",1
0.75609756097561,"cohZimmOnlinePolB",1
0.577464788732394,"cohZimmOnlineHedA",0
0.565789473684211,"cohZimmOnlineHedA",0
0.539473684210526,"cohZimmOnlineHedA",0
0.297297297297297,"cohZimmOnlineHedA",0
0.378378378378378,"cohZimmOnlineHedA",0
0.65,"cohZimmOnlineHedA",0
0.575,"cohZimmOnlineHedB",0
0.540540540540541,"cohZimmOnlineHedB",0
0.491228070175439,"cohZimmOnlineHedB",0
0.47887323943662,"cohZimmOnlineHedB",0
0.513513513513513,"cohZimmOnlineHedB",0
0.551724137931034,"cohZimmOnlineHedB",0
0.657142857142857,"cohZimmOnlineHedB",0
0.622641509433962,"cohZimmOnlineHedB",0
0.53125,"cohZimmOnlineHedB",0
0.537037037037037,"cohZimmOnlineHedB",0
0.809889173060529,"cohAnes2020Extended",1
0.792,"cohAnes2020Extended",1
0.636633663366337,"cohAnes2020Extended",1
0.778686362437352,"cohAnes2020Extended",1
0.717417365987327,"cohAnes2020Extended",1
0.705130333720737,"cohAnes2020Extended",1
0.718919836956522,"cohAnes2020Extended",1
0.644721529509559,"cohAnes2020Extended",1
0.677807214183819,"cohAnes2020Extended",1
0.808145766345123,"cohAnes2020Extended",1
0.717046688382193,"cohAnes2020Extended",1
0.82469659025236,"cohAnes2020Extended",1
0.809587217043941,"cohAnes2020Extended",1
0.816005983545251,"cohAnes2020Extended",1
0.643953185955787,"cohAnes2020Extended",1
0.823608496907771,"cohAnes2020Extended",1
0.7065547419182,"cohAnes2020Extended",1
0.703002950876584,"cohAnes2020Extended",1
0.75199291408326,"cohAnes2020Extended",1
0.663769123783032,"cohAnes2020Extended",1
0.694450350839889,"cohAnes2020Extended",1
0.871957671957672,"cohAnes2020Extended",1
0.753363228699552,"cohAnes2020Extended",1
0.84872770987778,"cohAnes2020Extended",1
0.868826859262151,"cohAnes2020Extended",1
0.837197452229299,"cohAnes2020Extended",1
0.627380952380952,"cohAnes2020Extended",1
0.67507218479307,"cohAnes2020Extended",1
0.718965196352131,"cohAnes2020Extended",1
0.753892897835169,"cohAnes2020Extended",1
0.536895198953858,"cohAnes2020Extended",1
0.571395240317312,"cohAnes2020Extended",1
0.894539614561028,"cohAnes2020Extended",1
0.73781388478582,"cohAnes2020Extended",1
0.899304824099431,"cohAnes2020Extended",1
0.819024497903333,"cohAnes2020Extended",1
0.360891234242158,"cohAnes2020Extended",1
0.525727500481788,"cohAnes2020Extended",1
0.599476439790576,"cohAnes2020Extended",1
0.621652639632747,"cohAnes2020Extended",1
0.357102645899794,"cohAnes2020Extended",1
0.363444886496607,"cohAnes2020Extended",1
0.680539273153576,"cohAnes2020Extended",1
0.546077684691546,"cohAnes2020Extended",1
0.659513274336283,"cohAnes2020Extended",1
0.62709590878605,"cohAnes2020Extended",1
0.717773639561349,"cohAnes2020Extended",1
0.657608695652174,"cohAnes2020Extended",1
0.692433873282756,"cohAnes2020Extended",1
0.779367318154342,"cohAnes2020Extended",1
0.800661313179027,"cohAnes2020Extended",1
0.797351755900979,"cohAnes2020Extended",1
0.773871983210913,"cohAnes2020Extended",1
0.785799380509888,"cohAnes2020Extended",1
0.821751546882437,"cohAnes2020Extended",1
0.667476348759908,"cohAnes2020Extended",1
0.709938618257803,"cohAnes2020Extended",1
0.734050730207533,"cohAnes2020Extended",1
0.79086500860316,"cohAnes2020Extended",1
0.741573033707865,"cohAnes2020Extended",1
0.66206535034073,"cohAnes2020Extended",1
0.748422834282197,"cohAnes2020Extended",1
0.73102695963846,"cohAnes2020Extended",1
0.70873786407767,"cohAnes2020Extended",1
0.631110011137236,"cohAnes2020Extended",1
0.680254584027883,"cohAnes2020Extended",1
0.73626817447496,"cohAnes2020Extended",1
0.654074199559546,"cohAnes2020Extended",1
0.736512667660209,"cohAnes2020Extended",1
0.71307889576105,"cohAnes2020Extended",1
0.67092126879818,"cohAnes2020Extended",1
0.712405141706675,"cohAnes2020Extended",1
0.790935075541037,"cohAnes2020Extended",1
0.687262028383524,"cohAnes2020Extended",1
0.773648134044174,"cohAnes2020Extended",1
0.761171032357473,"cohAnes2020Extended",1
0.931206531599637,"cohAnes2020Extended",1
0.694702790133441,"cohAnes2020Extended",1
0.66508152173913,"cohAnes2020Extended",1
0.666616878267364,"cohAnes2020Extended",1
0.678706362399879,"cohAnes2020Extended",1
0.721158337225596,"cohAnes2020Extended",1
0.694904722452361,"cohAnes2020Extended",1
0.715641540427085,"cohAnes2020Extended",1
0.717910724208187,"cohAnes2020Extended",1
0.833996023856859,"cohAnes2020Extended",1
0.9154478976234,"cohAnes2020Extended",1
0.874409820585458,"cohAnes2020Extended",1
0.784476117103236,"cohAnes2020Extended",1
0.757425742574257,"cohAnes2020Extended",1
0.882569128456423,"cohAnes2020Extended",1
0.70873786407767,"cohAnes2020Binary",1
0.736512667660209,"cohAnes2020Binary",1
0.654074199559546,"cohAnes2020Binary",1
0.631110011137236,"cohAnes2020Binary",1
0.773648134044174,"cohAnes2020Binary",1
0.687262028383524,"cohAnes2020Binary",1
0.67092126879818,"cohAnes2020Binary",1
0.784476117103236,"cohAnes2020Binary",1
0.666616878267364,"cohAnes2020Binary",1
0.66508152173913,"cohAnes2020Binary",1
0.753548895899054,"cohAnes2016Extended",1
0.753660322108346,"cohAnes2016Extended",1
0.75909661229611,"cohAnes2016Extended",1
0.713864306784661,"cohAnes2016Extended",1
0.765865195112337,"cohAnes2016Extended",1
0.679012345679012,"cohAnes2016Extended",1
0.675398976211984,"cohAnes2016Extended",1
0.662679425837321,"cohAnes2016Extended",1
0.73576512455516,"cohAnes2016Extended",1
0.626225490196078,"cohAnes2016Extended",1
0.550045085662759,"cohAnes2016Extended",1
0.6345116836429,"cohAnes2016Extended",1
0.657108361002113,"cohAnes2016Extended",1
0.622062923138192,"cohAnes2016Extended",1
0.676099426386233,"cohAnes2016Extended",1
0.623905203503349,"cohAnes2016Extended",1
0.679340937896071,"cohAnes2016Extended",1
0.701813580767609,"cohAnes2016Extended",1
0.661506276150628,"cohAnes2016Extended",1
0.730217302173022,"cohAnes2016Extended",1
0.726854219948849,"cohAnes2016Extended",1
0.707158351409978,"cohAnes2016Extended",1
0.655900621118012,"cohAnes2016Extended",1
0.615036231884058,"cohAnes2016Extended",1
0.700709219858156,"cohAnes2016Extended",1
0.721149721149721,"cohAnes2016Extended",1
0.674257425742574,"cohAnes2016Extended",1
0.737386269644334,"cohAnes2016Extended",1
0.766890380313199,"cohAnes2016Extended",1
0.736559139784946,"cohAnes2016Extended",1
0.738556338028169,"cohAnes2016Extended",1
0.675008570449092,"cohAnes2016Extended",1
0.675394427660289,"cohAnes2016Extended",1
0.658138509042788,"cohAnes2016Extended",1
0.699255583126551,"cohAnes2016Extended",1
0.66304347826087,"cohAnes2016Extended",1
0.551608579088472,"cohAnes2016Extended",1
0.634628265237776,"cohAnes2016Extended",1
0.654337592468056,"cohAnes2016Extended",1
0.630281690140845,"cohAnes2016Extended",1
0.663539445628998,"cohAnes2016Extended",1
0.639521640091116,"cohAnes2016Extended",1
0.671691003297221,"cohAnes2016Extended",1
0.677659080352996,"cohAnes2016Extended",1
0.672533580361278,"cohAnes2016Extended",1
0.68978102189781,"cohAnes2016Extended",1
0.684300341296928,"cohAnes2016Extended",1
0.711961722488038,"cohAnes2016Extended",1
0.643120960295475,"cohAnes2016Extended",1
0.589989888776542,"cohAnes2016Extended",1
0.665972944849116,"cohAnes2016Extended",1
0.758018867924528,"cohAnes2016Extended",1
0.658082191780822,"cohAnes2016Extended",1
0.727430555555556,"cohAnes2016Extended",1
0.759423972892842,"cohAnes2016Extended",1
0.784769539078156,"cohAnes2016Extended",1
0.716750313676286,"cohAnes2016Extended",1
0.682432432432432,"cohAnes2016Extended",1
0.748703629836458,"cohAnes2016Extended",1
0.639179954441913,"cohAnes2016Extended",1
0.651508887970236,"cohAnes2016Extended",1
0.644083384426732,"cohAnes2016Extended",1
0.673076923076923,"cohAnes2016Extended",1
0.625537139349294,"cohAnes2016Extended",1
0.715562779357985,"cohAnes2016Extended",1
0.589713388299961,"cohAnes2016Extended",1
0.705943691345151,"cohAnes2016Extended",1
0.704516129032258,"cohAnes2016Extended",1
0.730949340144742,"cohAnes2016Extended",1
0.638225255972696,"cohAnes2016Extended",1
0.70748015043878,"cohAnes2016Extended",1
0.706825232678387,"cohAnes2016Extended",1
0.710642040457344,"cohAnes2016Extended",1
0.629426644182125,"cohAnes2016Extended",1
0.722875226039783,"cohAnes2016Extended",1
0.814588235294118,"cohAnes2016Extended",1
0.703687445127305,"cohAnes2016Extended",1
0.76343026121242,"cohAnes2016Extended",1
0.669475655430712,"cohAnes2016Extended",1
0.811769991015274,"cohAnes2016Extended",1
0.683812949640288,"cohAnes2016Extended",1
0.683579985905567,"cohAnes2016Extended",1
0.679834634818558,"cohAnes2016Extended",1
0.825,"cohAnes2016Extended",1
0.657372400756144,"cohAnes2016Extended",1
0.492621222768798,"cohAnes2016Extended",1
0.598176718092567,"cohAnes2016Extended",1
0.73015873015873,"cohAnes2016Extended",1
0.612781954887218,"cohAnes2016Extended",1
0.740140227870289,"cohAnes2016Extended",1
0.641304347826087,"cohAnes2016Extended",1
0.725567620927937,"cohAnes2016Extended",1
0.720559845559846,"cohAnes2016Extended",1
0.7107677450507,"cohAnes2016Extended",1
0.830206378986867,"cohAnes2016Extended",1
0.786674459380479,"cohAnes2016Extended",1
0.733266733266733,"cohAnes2016Extended",1
0.72757793764988,"cohAnes2016Extended",1
0.58169238956892,"cohAnes2016Extended",1
0.67953667953668,"cohAnes2016Extended",1
0.699097291875627,"cohAnes2016Extended",1
0.658892128279883,"cohAnes2016Extended",1
0.64265668849392,"cohAnes2016Extended",1
0.656576576576577,"cohAnes2016Extended",1
0.640520576855434,"cohAnes2016Extended",1
0.671752196024041,"cohAnes2016Extended",1
0.561786085150571,"cohAnes2016Extended",1
0.595602294455067,"cohAnes2016Extended",1
0.729663394109397,"cohAnes2016Extended",1
0.689013689013689,"cohAnes2016Extended",1
0.526984126984127,"cohAnes2016Extended",1
0.727355484751934,"cohAnes2016Extended",1
0.496145124716553,"cohAnes2016Extended",1
0.654050857480781,"cohAnes2016Extended",1
0.622484045164458,"cohAnes2016Extended",1
0.605288932419197,"cohAnes2016Extended",1
0.537754114230397,"cohAnes2016Extended",1
0.597992351816444,"cohAnes2016Extended",1
0.575268817204301,"cohAnes2016Extended",1
0.687037949728931,"cohAnes2016Extended",1
0.514918190567854,"cohAnes2016Extended",1
0.690673575129534,"cohAnes2016Extended",1
0.720604099244876,"cohAnes2016Extended",1
0.737616478666013,"cohAnes2016Extended",1
0.710435779816514,"cohAnes2016Extended",1
0.734882131875641,"cohAnes2016Extended",1
0.674232309746328,"cohAnes2016Extended",1
0.707494646680942,"cohAnes2016Extended",1
0.77729044834308,"cohAnes2016Extended",1
0.61012548680225,"cohAnes2016Extended",1
0.469510163278907,"cohAnes2016Extended",1
0.61198003327787,"cohAnes2016Extended",1
0.754010695187166,"cohAnes2016Extended",1
0.611555555555556,"cohAnes2016Extended",1
0.790852390852391,"cohAnes2016Extended",1
0.688487584650113,"cohAnes2016Extended",1
0.769230769230769,"cohAnes2016Extended",1
0.81167949298325,"cohAnes2016Extended",1
0.779244424214838,"cohAnes2016Extended",1
0.828877005347594,"cohAnes2016Extended",1
0.8,"cohAnes2016Extended",1
0.741321921065145,"cohAnes2016Extended",1
0.775885253249664,"cohAnes2016Extended",1
0.644488579940417,"cohAnes2016Extended",1
0.73719262295082,"cohAnes2016Extended",1
0.644736842105263,"cohAnes2016Extended",1
0.694668820678514,"cohAnes2016Extended",1
0.702989869038794,"cohAnes2016Extended",1
0.652203621455415,"cohAnes2016Extended",1
0.626510721247563,"cohAnes2016Extended",1
0.618914185639229,"cohAnes2016Extended",1
0.589034329464065,"cohAnes2016Extended",1
0.669380705650136,"cohAnes2016Extended",1
0.605497771173848,"cohAnes2016Extended",1
0.630666666666667,"cohAnes2016Extended",1
0.637860082304527,"cohAnes2016Extended",1
0.644395604395604,"cohAnes2016Extended",1
0.685745140388769,"cohAnes2016Extended",1
0.698233215547703,"cohAnes2016Extended",1
0.687188612099644,"cohAnes2016Extended",1
0.677889621659146,"cohAnes2016Extended",1
0.662092624356775,"cohAnes2016Extended",1
0.683124539425203,"cohAnes2016Extended",1
0.634241245136187,"cohAnes2016Extended",1
0.631067961165049,"cohAnes2016Extended",1
0.691966088009689,"cohAnes2016Extended",1
0.639941154836337,"cohAnes2016Extended",1
0.667662116040956,"cohAnes2016Extended",1
0.618649732620321,"cohAnes2016Extended",1
0.648669201520913,"cohAnes2016Extended",1
0.615095628415301,"cohAnes2016Extended",1
0.571601062545279,"cohAnes2016Extended",1
0.635640221847118,"cohAnes2016Extended",1
0.584443905984977,"cohAnes2016Extended",1
0.596927100359595,"cohAnes2016Extended",1
0.628101736972705,"cohAnes2016Extended",1
0.589446589446589,"cohAnes2016Extended",1
0.616684266103485,"cohAnes2016Extended",1
0.646447140381282,"cohAnes2016Extended",1
0.651203348447855,"cohAnes2016Extended",1
0.647158897584212,"cohAnes2016Extended",1
0.657839428331232,"cohAnes2016Extended",1
0.656137832017229,"cohAnes2016Extended",1
0.607389502762431,"cohAnes2016Extended",1
0.563401670463174,"cohAnes2016Extended",1
0.642237982663515,"cohAnes2016Extended",1
